Sequence	Cluster	Representative	Copies
odontomachus_brunneus_NW_022639854.1:68832-74078	1177	True	1
trichogramma_brassicae_CADCXV010000558.1:0-5242	1178	True	1
eufriesea_mexicana_NW_016935052.1:1996-7159	1179	True	1
bombus_vancouverensis_nearcticus_NW_022882580.1:7029-12124	1180	True	1
ooceraea_biroi_NW_020825192.1:4338-9391	1181	True	1
harpegnathos_saltator_NW_020230314.1:0-5017	1182	True	1
trachymyrmex_zeteki_NW_017257566.1:61056-66061	1183	True	1
bombus_bifarius_NW_022884848.1:0-5004	1184	True	1
harpegnathos_saltator_NW_020230234.1:0-5003	1185	True	1
trichomalopsis_sarcophagae_NNAY01003203.1:11863-16722	1186	True	1
lasius_niger_LBMM01004455.1:9547-14290	1187	True	1
myzus_persicae_NW_019101187.1:11967-16671	1188	True	1
odontomachus_brunneus_NW_022639924.1:24713-29373	1189	True	1
trichomalopsis_sarcophagae_NNAY01009322.1:0-4599	1190	True	1
habropoda_laboriosa_NW_017104050.1:3161-7736	1191	True	1
aphis_craccivora_VUJU01008831.1:0-3654	1192	False	3
aphis_craccivora_VUJU01008831.1:0-4542	1192	True	3
aphis_craccivora_VUJU01017063.1:1175-1263	1192	False	3
trachymyrmex_septentrionalis_NW_017305485.1:0-4385	1193	True	1
habropoda_laboriosa_NW_017101288.1:13476-17804	1194	True	2
habropoda_laboriosa_NW_017101288.1:16758-17804	1194	False	2
harpegnathos_saltator_NW_020230292.1:45973-50237	1195	True	2
harpegnathos_saltator_NW_020230292.1:46051-50237	1195	False	2
cyphomyrmex_costatus_NW_017279343.1:13698-17755	1196	True	1
harpegnathos_saltator_NW_020230551.1:136678-140722	1197	True	1
trichogramma_brassicae_CADCXV010000691.1:0-3967	1198	True	1
culex_pipiens_pallens_NW_024109674.1:0-3787	1199	True	1
trichomalopsis_sarcophagae_NNAY01002154.1:21160-24905	1200	True	1
lasius_niger_LBMM01010657.1:0-3712	1201	True	1
trichomalopsis_sarcophagae_NNAY01001849.1:36610-40316	1202	True	1
habropoda_laboriosa_NW_017100158.1:347200-350905	1203	True	1
harpegnathos_saltator_NW_020230206.1:212598-216209	1204	True	1
cyphomyrmex_costatus_NW_017276608.1:9830-13335	1205	True	1
lasius_niger_LBMM01008323.1:0-3382	1206	True	1
trichogramma_brassicae_CADCXV010001282.1:16485-19834	1207	True	1
cephus_cinctus_NW_014333170.1:0-3340	1208	True	1
ooceraea_biroi_NW_020825155.1:0-3182	1209	True	1
solenopsis_invicta_NW_024105314.1:0-3065	1210	True	1
lasius_niger_LBMM01011353.1:2179-5137	1211	True	1
trachymyrmex_zeteki_NW_017257537.1:12053-14752	1212	False	2
trachymyrmex_zeteki_NW_017257537.1:11891-14752	1212	True	2
odontomachus_brunneus_NW_022639595.1:0-2775	1213	True	1
cephus_cinctus_NW_014332819.1:0-2712	1214	True	1
cyphomyrmex_costatus_NW_017276801.1:0-2691	1215	True	1
leptinotarsa_decemlineata_NW_019297909.1:2563-5241	1216	True	1
trichogramma_brassicae_CADCXV010000013.1:7881-10527	1217	True	1
lasius_niger_LBMM01008323.1:5032-7613	1218	False	2
lasius_niger_LBMM01009292.1:0-2585	1218	True	2
diachasma_alloeum_NW_021680394.1:401275-403825	1219	True	1
trachymyrmex_zeteki_NW_017257583.1:30311-32821	1220	True	1
habropoda_laboriosa_NW_017101665.1:26246-28740	1221	True	1
lasius_niger_LBMM01012068.1:2324-4741	1222	True	1
osmia_lignaria_NW_023009328.1:0-2410	1223	True	1
lasius_niger_LBMM01009292.1:4235-6629	1224	True	2
lasius_niger_LBMM01010657.1:5065-5587	1224	False	2
acromyrmex_echinatior_NW_011626403.1:7992-9952	1225	True	1
trichomalopsis_sarcophagae_NNAY01006280.1:7191-9122	1226	True	1
camponotus_floridanus_NW_020229465.1:0-1891	1227	True	1
diachasma_alloeum_NW_021681610.1:27847-29736	1228	True	1
habropoda_laboriosa_NW_017104050.1:0-1805	1229	True	1
aphis_craccivora_VUJU01012209.1:1650-3236	1230	True	1
lasius_niger_LBMM01013192.1:0-1478	1231	True	1
trachymyrmex_zeteki_NW_017255942.1:0-1415	1232	True	1
trichomalopsis_sarcophagae_NNAY01009322.1:5844-7202	1233	True	1
trachymyrmex_zeteki_NW_017255882.1:0-1327	1234	True	1
lasius_niger_LBMM01014322.1:0-1317	1235	True	1
trichomalopsis_sarcophagae_NNAY01005563.1:11780-13036	1236	True	2
trichomalopsis_sarcophagae_NNAY01005563.1:12044-13036	1236	False	2
cyphomyrmex_costatus_NW_017275314.1:0-1253	1237	True	1
aphis_craccivora_VUJU01008831.1:4854-5991	1238	True	1
lasius_niger_LBMM01015550.1:2116-3197	1239	True	1
aphis_craccivora_VUJU01013168.1:0-1026	1240	True	1
lasius_niger_LBMM01008064.1:7567-7907	1241	False	2
lasius_niger_LBMM01008064.1:6898-7907	1241	True	2
cephus_cinctus_NW_014332969.1:0-856	1242	True	1
diachasma_alloeum_NW_021682799.1:2979-3824	1243	True	1
lasius_niger_LBMM01018890.1:1413-2237	1244	True	1
lasius_niger_LBMM01016047.1:0-817	1245	True	1
tribolium_castaneum_NW_015452242.1:1646-2396	1246	True	1
lasius_niger_LBMM01012068.1:0-746	1247	True	1
leptinotarsa_decemlineata_NW_019297909.1:0-745	1248	True	1
heligmosomoides_polygyrus_FMJQ01001183.1:173708-174317	1249	True	1
lasius_niger_LBMM01016047.1:2452-3024	1250	True	1
lasius_niger_LBMM01011353.1:0-85	1251	False	2
lasius_niger_LBMM01013192.1:3572-4139	1251	True	2
eufriesea_mexicana_NW_016935052.1:0-562	1252	True	1
aphis_craccivora_VUJU01014474.1:0-557	1253	True	1
lasius_niger_LBMM01018890.1:0-525	1254	True	1
habropoda_laboriosa_NW_017102269.1:2212-2712	1255	True	1
myzus_persicae_NW_019100944.1:20835-21278	1256	True	1
trichogramma_brassicae_CADCXV010001233.1:0-296	1257	True	1
cyphomyrmex_costatus_NW_017274692.1:1502-1754	1258	True	1
lasius_niger_LBMM01007617.1:8264-8448	1259	False	2
lasius_niger_LBMM01014322.1:3423-3646	1259	True	2
cyphomyrmex_costatus_NW_017274692.1:0-203	1260	True	1
habropoda_laboriosa_NW_017102269.1:0-172	1261	True	1
osmia_lignaria_NW_023009314.1:0-135	1262	True	1
lasius_niger_LBMM01015550.1:0-127	1263	True	1
aphis_craccivora_VUJU01012209.1:0-126	1264	True	1
aphis_craccivora_VUJU01017063.1:0-98	1265	True	1
aphis_craccivora_VUJU01013168.1:2661-2721	1266	True	2
aphis_craccivora_VUJU01015497.1:1745-1805	1266	False	2
